player_name,foot_enc,match_time,score_diff,is_shootout,home_away,pressure_index,zone_target,source
Klaas-Jan Huntelaar,1,69,2,1,0,6.5,BR,synthetic
Luuk de Jong,1,30,0,0,1,2,TC,synthetic
Virgil van Dijk,1,119,-1,0,1,7.93,BR,synthetic
Ross Barkley,1,52,-1,0,0,3.47,BC,synthetic
Fara Williams,1,23,0,0,0,1.53,ML,synthetic
Magdalena Lilly Eriksson,0,59,0,0,0,3.93,BC,synthetic
Ray Kendry Páez Andrade,0,88,-1,0,0,5.87,BR,synthetic
Pernille Mosegaard Harder,1,80,-1,1,1,6.5,BC,synthetic
Kylian Mbappé Lottin,1,51,-1,0,1,3.4,BL,synthetic
Kim Little,1,60,1,0,1,4,BR,synthetic
Salomon Armand Magloire Kalou,1,87,0,0,1,5.8,BC,synthetic
Eric Dier,1,90,1,0,1,6,BL,synthetic
Thomas Mangani,0,53,-2,0,0,2.12,TC,synthetic
Samuel Moutoussamy,0,87,-1,1,0,6.5,TC,synthetic
Douglas Luiz Soares de Paulo,1,32,2,0,0,1.28,TC,synthetic
Aaron Tshibola,1,60,-2,0,0,2.4,MC,synthetic
Ander Herrera Agüera,1,52,-2,0,0,2.08,TL,synthetic
Franck Yannick Kessié,1,55,0,0,0,3.67,MC,synthetic
Moritz Hartmann,1,69,-1,0,0,4.6,BR,synthetic
Bruno Soriano Llido,0,90,-1,0,0,6,BR,synthetic
Andreas Granqvist,1,89,0,0,1,5.93,TL,synthetic
Kylian Mbappé Lottin,1,50,0,0,1,3.33,BL,synthetic
Kenza Dali,1,43,-1,0,1,2.87,TC,synthetic
Harry Kane,1,13,0,0,1,0.87,BR,synthetic
Iván Daniel Alonso Vallejo,0,62,0,0,1,4.13,TL,synthetic
Jodie Taylor,1,31,1,0,0,2.07,TC,synthetic
Harry Kane,1,84,-2,0,1,3.36,ML,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,27,-1,0,1,1.8,TL,synthetic
Olivier Giroud,0,88,0,0,1,5.87,BL,synthetic
Inessa Kaagman,0,59,-2,0,1,2.36,TC,synthetic
Thomas Mangani,0,39,1,0,1,2.6,BL,synthetic
Lauren Bruton,1,15,2,1,0,6.5,BR,synthetic
Fara Williams,1,6,0,0,1,0.4,MR,synthetic
Lorenzo Insigne,1,57,1,0,1,3.8,MR,synthetic
Ludovic Blas,0,12,-1,0,1,0.8,BR,synthetic
Daniel Chima Chukwu,1,88,2,0,1,3.52,ML,synthetic
Hiroshi Kiyotake,1,1,-1,0,1,0.07,BR,synthetic
Lauren Bruton,1,12,-3,0,0,0.24,BL,synthetic
Lucas Rodrigo Biglia,1,63,-2,0,1,2.52,TL,synthetic
Antoine Griezmann,0,95,0,0,1,6.33,ML,synthetic
Chloe Kelly,1,39,-2,0,0,1.56,MR,synthetic
Alessia Russo,1,1,3,0,0,0.02,TL,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,79,0,0,1,5.27,BR,synthetic
Andrej KramariāE1,1,61,0,0,0,4.07,BC,synthetic
Thomas Müller,1,57,0,0,0,3.8,BR,synthetic
Éderzito António Macedo Lopes,1,9,0,0,1,0.6,BC,synthetic
Shinji Kagawa,1,31,1,0,0,2.07,MR,synthetic
Manuel Obafemi Akanji,1,86,1,1,0,6.5,BC,synthetic
Luka ModriāE1,1,11,0,0,1,0.73,BL,synthetic
Vladimir Smicer,1,4,-1,0,1,0.27,MC,synthetic
Omar Kamal Abdel Wahed,1,68,-1,0,0,4.53,BC,synthetic
Marcus Rashford,1,101,0,0,1,6.73,MR,synthetic
Zlatan IbrahimoviāE1,1,69,0,0,1,4.6,ML,synthetic
Bertrand Isidore Traoré,0,53,-2,0,0,2.12,ML,synthetic
Giampaolo Pazzini,1,57,2,0,0,2.28,ML,synthetic
Luis Fernando Muriel Fruto,1,24,-1,0,1,1.6,ML,synthetic
Luka ModriāE1,1,64,0,0,1,4.27,BC,synthetic
Connor Wickham,1,68,-2,0,0,2.72,BC,synthetic
Jorge Luiz Frello Filho,1,47,0,0,0,3.13,BC,synthetic
Bruno Soriano Llido,0,59,0,0,1,3.93,BR,synthetic
Paul Pogba,1,76,-2,0,1,3.04,ML,synthetic
Carlos Arturo Bacca Ahumada,1,9,3,0,1,0.18,ML,synthetic
Cristóvão Paciência Mabululo,1,31,-1,0,1,2.07,BC,synthetic
Bruno Miguel Borges Fernandes,1,4,-1,0,0,0.27,TR,synthetic
Josip IličiāE0,0,71,1,0,1,4.73,BL,synthetic
Antonio Di Natale,1,72,0,0,0,4.8,MR,synthetic
Niamh Charles,1,2,1,0,1,0.13,BL,synthetic
Lionel Andrés Messi Cuccittini,0,114,-1,0,1,7.6,BL,synthetic
Fara Williams,1,85,0,0,1,5.67,BC,synthetic
Benjamin Nivet,1,102,0,0,0,6.8,TR,synthetic
Florian Tardieu,1,37,1,0,0,2.47,TL,synthetic
Antoine Griezmann,0,58,1,0,1,3.87,BR,synthetic
Sylvain Armand,0,48,-1,0,1,3.2,BC,synthetic
Lionel Andrés Messi Cuccittini,0,46,0,1,1,6.5,MR,synthetic
Alexandre Lacazette,1,86,0,0,0,5.73,BL,synthetic
Mattia Destro,1,88,0,0,0,5.87,TC,synthetic
Emilio Nsue López,1,69,-1,0,0,4.6,MC,synthetic
Rubén Castro Martín,1,51,1,0,1,3.4,MR,synthetic
Gnégnéri Yaya Touré,1,49,1,0,1,3.27,BL,synthetic
Thomas Müller,1,60,-1,0,0,4,TR,synthetic
Jean-Christophe Bahebeck,1,50,0,0,1,3.33,TL,synthetic
Fridolina Rolfö,0,47,0,0,1,3.13,BR,synthetic
Mohamed Zeki Amdouni,1,28,2,0,1,1.12,BC,synthetic
Jamie Vardy,1,58,0,0,1,3.87,TC,synthetic
Ryder Matos Santos,1,24,0,0,1,1.6,BR,synthetic
Greg Stewart,0,63,2,0,0,2.52,BR,synthetic
Lionel Andrés Messi Cuccittini,0,83,0,0,0,5.53,TR,synthetic
Mihlali Samson Mayambela,1,64,2,0,1,2.56,BC,synthetic
Paolo Di Canio,1,27,-1,0,1,1.8,ML,synthetic
Christian Dannemann Eriksen,1,107,-3,0,0,2.14,ML,synthetic
Ricardo Iván Rodríguez Araya,0,78,-1,1,0,6.5,TC,synthetic
Jorge Franco Alviz,1,70,0,1,1,6.5,MR,synthetic
Sara Däbritz,0,99,0,0,1,6.6,MR,synthetic
İlkay Gündoğan,1,22,1,0,1,1.47,MC,synthetic
Miguel Ángel Borja Hernández,1,83,0,0,1,5.53,TL,synthetic
Fahad Mosaed Al Muwallad Al Harbi,1,26,0,0,1,1.73,BL,synthetic
Filip KostiāE0,0,60,0,0,1,4,ML,synthetic
Francisco Manuel Rico Castro,1,92,0,0,0,6.13,TR,synthetic
Jonjo Shelvey,1,89,0,0,0,5.93,BL,synthetic
Aleksandar Kolarov,0,57,0,0,1,3.8,TC,synthetic
Lucy Hope,1,27,0,0,0,1.8,BR,synthetic
Andreas Hoelgebaum Pereira,1,51,1,0,0,3.4,BL,synthetic
Neymar da Silva Santos Junior,1,6,2,0,0,0.24,BC,synthetic
"David N""Gog",1,81,0,0,0,5.4,ML,synthetic
Kristie Mewis,0,37,-2,0,0,1.48,ML,synthetic
Klara Bühl,1,30,1,0,0,2,TR,synthetic
João Victor de Albuquerque Bruno,1,70,0,0,1,4.67,ML,synthetic
Federico Santiago Valverde Dipetta,1,91,2,0,1,3.64,MC,synthetic
Virgil van Dijk,1,58,1,0,0,3.87,BL,synthetic
Alex Greenwood,0,29,0,0,0,1.93,MR,synthetic
Borja González Tomás,1,53,1,0,0,3.53,BL,synthetic
Marta Vieira da Silva,0,60,0,0,0,4,TC,synthetic
Harry Kane,1,45,1,0,1,3,ML,synthetic
Julien Féret,1,117,1,1,1,7.8,TL,synthetic
Aubrey Maphosa Modiba,0,74,0,0,0,4.93,BR,synthetic
Thomas Mangani,0,115,2,0,0,4.6,TL,synthetic
Jorge Ortiz Mendoza,1,68,0,0,1,4.53,MR,synthetic
Mikel Oyarzabal Ugarte,0,24,0,0,0,1.6,BC,synthetic
Gabriel Fernández Arenas,1,41,0,0,0,2.73,TC,synthetic
Ella Toone,1,51,0,0,1,3.4,BR,synthetic
Connor Wickham,1,58,1,0,0,3.87,BR,synthetic
James Morrison,1,15,0,0,1,1,TR,synthetic
Kai Havertz,0,69,1,0,1,4.6,TC,synthetic
Mohamed Gasana Tchité,1,4,1,0,0,0.27,MR,synthetic
Daniel Chima Chukwu,1,24,0,0,1,1.6,MR,synthetic
Eric Dier,1,78,2,0,1,3.12,BL,synthetic
Jorge Rolando Pereyra Díaz,1,71,1,0,0,4.73,BL,synthetic
Bojan Krkíc Pérez,1,49,1,0,1,3.27,BR,synthetic
Marcos Antonio Senna da Silva,1,52,-3,0,0,1.04,BC,synthetic
Ferrán Torres García,1,39,-3,0,0,0.78,ML,synthetic
Lucy Hope,1,60,0,0,0,4,BC,synthetic
Marko ArnautoviāE1,1,77,0,0,0,5.13,MC,synthetic
Courtney Sweetman-Kirk,1,64,1,0,1,4.27,BR,synthetic
Maren Nævdal Mjelde,1,51,0,0,0,3.4,MR,synthetic
Fyodor Smolov,1,57,1,0,1,3.8,TL,synthetic
Karim Benzema,1,45,-1,1,1,6.5,BR,synthetic
Xabier Prieto Argarate,1,30,0,0,0,2,TR,synthetic
Julien Féret,1,108,2,0,0,4.32,BC,synthetic
Terem Igobor Moffi,0,26,1,0,0,1.73,BL,synthetic
Sergei Ignashevich,1,72,0,0,1,4.8,BL,synthetic
Paulo Bruno Exequiel Dybala,0,83,0,0,0,5.53,BL,synthetic
Federico Dionisi,1,111,0,0,0,7.4,BR,synthetic
Fábio Henrique Tavares,1,56,0,0,0,3.73,BL,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,61,0,1,1,6.5,BL,synthetic
Radamel Falcao García Zárate,1,56,2,0,1,2.24,ML,synthetic
Andreas Hoelgebaum Pereira,1,40,1,0,1,2.67,MC,synthetic
Yoane Wissa,1,64,0,0,1,4.27,ML,synthetic
Chloe Kelly,1,66,0,1,1,6.5,ML,synthetic
Bruno Miguel Borges Fernandes,1,67,2,0,1,2.68,MR,synthetic
Magdalena Lilly Eriksson,0,22,0,0,0,1.47,ML,synthetic
Lucas Vázquez Iglesias,1,52,1,0,0,3.47,TR,synthetic
Lionel Andrés Messi Cuccittini,0,83,1,0,0,5.53,ML,synthetic
Gabriel Fernández Arenas,1,71,1,0,0,4.73,TR,synthetic
Artem Dzyuba,1,55,-2,0,1,2.2,TR,synthetic
Antoine Griezmann,0,39,2,0,1,1.56,BL,synthetic
Benjamin Moukandjo Bilé,1,40,3,0,1,0.8,TC,synthetic
Terem Igobor Moffi,0,37,-1,0,0,2.47,TR,synthetic
Alessio Cerci,0,104,0,0,0,6.93,TC,synthetic
Chloe Kelly,1,64,-2,0,0,2.56,MR,synthetic
Nikola KaliniāE1,1,83,0,0,0,5.53,TR,synthetic
Lionel Andrés Messi Cuccittini,0,78,1,0,0,5.2,TC,synthetic
Manuel Obafemi Akanji,1,88,1,0,1,5.87,BC,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,71,1,0,1,4.73,MR,synthetic
Jerry Uche Mbakogu,1,57,-1,0,1,3.8,BC,synthetic
Georges Mikautadze,1,52,-1,0,1,3.47,ML,synthetic
John Guidetti,1,106,1,0,0,7.07,ML,synthetic
Andy Delort,1,3,-3,0,1,0.06,MR,synthetic
Gareth Frank Bale,0,53,-1,0,0,3.53,TL,synthetic
Lucas Tolentino Coelho de Lima,0,12,-1,0,1,0.8,BR,synthetic
Daniel Didavi,0,3,1,0,1,0.2,TC,synthetic
Francisco Alcácer García,1,21,0,0,1,1.4,BC,synthetic
Alan Steve Minda García,1,70,1,0,0,4.67,MR,synthetic
Leah Williamson,1,36,0,0,1,2.4,BL,synthetic
Harry Kane,1,81,1,0,1,5.4,TR,synthetic
Igor Angulo Albóniga,0,76,1,0,0,5.07,BC,synthetic
Harry Kane,1,60,1,0,1,4,MR,synthetic
Marko ArnautoviāE1,1,42,-1,0,0,2.8,MC,synthetic
Saúl Berjón Pérez,1,58,0,0,1,3.87,TC,synthetic
Adama Traoré,0,56,0,0,0,3.73,TC,synthetic
Connor Wickham,1,58,0,0,0,3.87,BC,synthetic
Alberto Paloschi,1,49,1,0,0,3.27,BR,synthetic
Samuel Moutoussamy,0,53,1,0,0,3.53,ML,synthetic
Mattia Destro,1,73,0,0,1,4.87,BL,synthetic
Lionel Andrés Messi Cuccittini,0,43,-1,0,1,2.87,BL,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,56,1,0,1,3.73,MR,synthetic
Federico Bernardeschi,0,88,0,0,1,5.87,MC,synthetic
Juan Manuel Mata García,0,95,-1,0,0,6.33,MR,synthetic
Sergio Ramos García,1,51,-2,1,1,6.5,ML,synthetic
João Victor de Albuquerque Bruno,1,3,-3,0,1,0.06,BL,synthetic
M''Baye Babacar Niang,1,3,-1,1,0,6.5,ML,synthetic
Ricardo Iván Rodríguez Araya,0,93,-1,0,0,6.2,BL,synthetic
Melissa Lawley,1,85,-1,0,1,5.67,TC,synthetic
Lionel Andrés Messi Cuccittini,0,83,-2,0,1,3.32,BR,synthetic
Lindsey Michelle Horan,1,105,-1,0,0,7,TL,synthetic
Jérémy Ménez,1,72,0,0,1,4.8,BL,synthetic
Jules Koundé,1,120,-2,0,1,4.8,MR,synthetic
Isobel Mary Christiansen,1,58,-1,0,0,3.87,ML,synthetic
Badr Banoun,1,65,0,0,1,4.33,BR,synthetic
Leandro Daniel Paredes,1,25,1,1,1,6.5,TL,synthetic
Simone Verdi,1,74,1,0,0,4.93,ML,synthetic
Emilio José Viqueira Moure,1,89,0,1,1,6.5,ML,synthetic
Alexandra Morgan Carrasco,0,118,-1,0,0,7.87,BL,synthetic
Antonio Candreva,1,58,-1,0,1,3.87,BL,synthetic
Wahbi Khazri,1,107,0,0,0,7.13,BL,synthetic
Melween Ndongala,1,75,0,0,0,5,BC,synthetic
Ronaldo de Assis Moreira,1,83,0,0,0,5.53,TL,synthetic
Bertrand Isidore Traoré,0,89,1,0,1,5.93,MC,synthetic
Janina Minge,1,61,0,0,0,4.07,MC,synthetic
Jordy Josué Caicedo Medina,1,76,1,0,0,5.07,MR,synthetic
Paul Verhaegh,1,2,-2,0,1,0.08,MR,synthetic
Josip IličiāE0,0,69,-1,0,1,4.6,ML,synthetic
Aritz Aduriz Zubeldia,1,77,-2,0,0,3.08,TL,synthetic
Yuki Nagasato,1,61,0,0,1,4.07,ML,synthetic
Mohamed Salah,0,77,0,0,1,5.13,ML,synthetic
Massimo Maccarone,1,37,-1,0,1,2.47,TR,synthetic
Daniel Parejo Muñoz,1,85,-2,0,0,3.4,MC,synthetic
Lieke Martens,1,51,0,1,0,6.5,BL,synthetic
Jonas Martin,1,85,-1,1,0,6.5,ML,synthetic
Clare Hunt,1,57,-1,0,1,3.8,BC,synthetic
Edin Džeko,1,47,0,0,1,3.13,ML,synthetic
Ruben Vargas,1,108,2,0,1,4.32,ML,synthetic
Franck Yannick Kessié,1,48,0,0,1,3.2,ML,synthetic
Matteo Mancosu,1,115,1,0,1,7.67,BR,synthetic
Fallou Diagne,1,68,0,0,1,4.53,MR,synthetic
Saúl Ñíguez Esclapez,0,87,0,0,1,5.8,BR,synthetic
Antoine Griezmann,0,53,-1,0,1,3.53,TL,synthetic
Hatem Ben Arfa,0,90,-1,0,1,6,BR,synthetic
Stine Larsen,1,49,1,0,1,3.27,TC,synthetic
Nicolás Hernán Otamendi,1,73,0,0,0,4.87,BC,synthetic
Admir Mehmedi,1,73,-1,0,0,4.87,TL,synthetic
Domenico Berardi,0,53,3,0,0,1.06,BR,synthetic
Alexandre Lacazette,1,84,1,0,1,5.6,BL,synthetic
Giampaolo Pazzini,1,51,-1,1,1,6.5,BL,synthetic
Luka ModriāE1,1,52,0,0,1,3.47,MR,synthetic
Massimo Maccarone,1,104,0,0,0,6.93,ML,synthetic
Claudia Walker,1,66,-1,0,1,4.4,TC,synthetic
Sérgio Paulo Barbosa Valente,0,1,0,0,0,0.07,TC,synthetic
Xabier Alonso Olano,1,62,-1,0,0,4.13,BL,synthetic
Vladimir Koman Jr.,1,24,1,1,0,6.5,ML,synthetic
Marcelo BrozoviāE1,1,63,-2,1,1,6.5,TL,synthetic
Youssef El-Arabi,1,62,3,0,0,1.24,TR,synthetic
Luis Alberto Suárez Díaz,1,54,-1,0,0,3.6,TR,synthetic
Anthony Ujah,1,102,0,0,0,6.8,TC,synthetic
Mateo KovačiāE1,1,73,-2,0,1,2.92,MC,synthetic
Artem Dzyuba,1,50,2,0,0,2,BR,synthetic
Saúl Berjón Pérez,1,71,1,0,1,4.73,ML,synthetic
Lionel Andrés Messi Cuccittini,0,26,-2,0,1,1.04,BC,synthetic
Erickson Patrick Correia Andrade,0,75,0,0,0,5,TC,synthetic
Alejandro Fernández Iglesias,1,64,0,0,0,4.27,BL,synthetic
Kadidiatou Diani,1,81,0,0,0,5.4,BC,synthetic
Ronaldo de Assis Moreira,1,20,0,0,0,1.33,BR,synthetic
Klaas-Jan Huntelaar,1,74,2,0,0,2.96,BC,synthetic
Paolo Di Canio,1,48,-1,0,1,3.2,MR,synthetic
Massimo Maccarone,1,63,1,0,0,4.2,BR,synthetic
Sergio Ramos García,1,59,-1,0,1,3.93,TC,synthetic
Robert Lewandowski,1,60,0,0,1,4,BR,synthetic
Kai Havertz,0,109,0,0,1,7.27,BL,synthetic
Lionel Andrés Messi Cuccittini,0,59,0,0,0,3.93,BC,synthetic
Carole da Silva Costa,1,81,0,0,0,5.4,ML,synthetic
Jonathas Cristian de Jesus,1,7,0,0,0,0.47,TL,synthetic
Alejandro Fernández Iglesias,1,106,-2,0,1,4.24,TC,synthetic
Edin Džeko,1,37,-2,0,0,1.48,BL,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,70,3,0,0,1.4,MC,synthetic
Claudio Miguel Pizarro Bossio,1,55,-1,0,1,3.67,BR,synthetic
Manolo Gabbiadini,0,73,0,0,0,4.87,TC,synthetic
Fridolina Rolfö,0,64,-1,0,1,4.27,BR,synthetic
Marta Vieira da Silva,0,26,0,0,0,1.73,MR,synthetic
Cristóvão Paciência Mabululo,1,107,3,0,1,2.14,TR,synthetic
Claudio Santos,0,92,0,0,1,6.13,TC,synthetic
Shinji Kagawa,1,64,0,0,0,4.27,ML,synthetic
Georginio Wijnaldum,1,51,0,0,1,3.4,ML,synthetic
Sakina Karchaoui,0,84,-3,0,1,1.68,TC,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,85,-2,0,1,3.4,ML,synthetic
Łukasz Gikiewicz,1,63,-2,0,0,2.52,BR,synthetic
Georgia Stanway,1,59,0,0,1,3.93,ML,synthetic
Teun Koopmeiners,0,59,3,0,1,1.18,MR,synthetic
Jordan Ayew,1,68,-1,0,0,4.53,BL,synthetic
Francisco Alcácer García,1,80,0,0,0,5.33,ML,synthetic
Moussa Niakhate,0,34,-1,0,1,2.27,BR,synthetic
Mark Noble,1,85,-2,0,0,3.4,ML,synthetic
Carli Anne Hollins,1,83,1,0,0,5.53,TR,synthetic
Ryan Isaac Mendes da Graça,1,30,-1,1,1,6.5,TL,synthetic
Gedeon Kalulu Kyatengwa,1,24,-1,0,1,1.6,TR,synthetic
Lionel Andrés Messi Cuccittini,0,1,1,0,1,0.07,TC,synthetic
Wilker José Ángel Romero,1,21,-1,0,1,1.4,BL,synthetic
Samuel Eto''o Fils,1,40,-1,0,1,2.67,BL,synthetic
Neymar da Silva Santos Junior,1,75,2,0,0,3,TL,synthetic
Kelley Maureen O'Hara,1,10,-1,0,1,0.67,BR,synthetic
Roberto Trashorras Gayoso,1,85,1,0,1,5.67,BL,synthetic
Selma Bacha,0,48,0,0,1,3.2,MC,synthetic
Antonio Di Natale,1,12,0,0,0,0.8,BR,synthetic
Gareth Frank Bale,0,53,0,0,0,3.53,MR,synthetic
Isobel Mary Christiansen,1,60,0,0,0,4,TC,synthetic
Arnaldo Antonio Sanabria Ayala,1,54,2,0,0,2.16,BC,synthetic
Glódís Perla Viggósdóttir,1,78,2,0,0,3.12,BR,synthetic
Paulo Bruno Exequiel Dybala,0,41,-1,0,1,2.73,TL,synthetic
Lucy Hope,1,25,1,1,1,6.5,BL,synthetic
Daniel Olmo Carvajal,1,66,-1,0,1,4.4,TL,synthetic
Álvaro Borja Morata Martín,1,55,-1,0,1,3.67,BR,synthetic
Didier Yves Drogba Tébily,1,28,-2,0,1,1.12,TL,synthetic
Salomon Armand Magloire Kalou,1,16,0,0,0,1.07,BC,synthetic
Luuk de Jong,1,89,1,0,1,5.93,TR,synthetic
Youssef El-Arabi,1,13,1,0,1,0.87,BL,synthetic
Jonathan David,1,16,1,0,1,1.07,BL,synthetic
Thomas Müller,1,109,0,0,1,7.27,BR,synthetic
Arthur Masuaku,0,44,-1,1,0,6.5,TL,synthetic
Christian Dannemann Eriksen,1,19,-3,0,1,0.38,MC,synthetic
Lionel Andrés Messi Cuccittini,0,57,0,0,1,3.8,TR,synthetic
Ferjani Sassi,1,26,2,0,1,1.04,TC,synthetic
Francisco Alcácer García,1,1,0,0,1,0.07,TC,synthetic
Thierry Henry,1,73,0,0,0,4.87,TR,synthetic
Nikita Parris,1,72,2,0,0,2.88,BC,synthetic
Jonathan Viera Ramos,1,74,1,0,0,4.93,MR,synthetic
Germán Gustavo Denis,1,84,1,0,0,5.6,TC,synthetic
Bas Dost,1,39,0,0,1,2.6,MC,synthetic
Vicki Becho,1,20,-1,0,0,1.33,TL,synthetic
María Florencia Bonsegundo,1,102,1,0,1,6.8,TR,synthetic
Bruno Miguel Borges Fernandes,1,60,0,0,1,4,BL,synthetic
Janina Minge,1,66,1,0,1,4.4,MR,synthetic
Virgil van Dijk,1,96,-1,0,1,6.4,MR,synthetic
Ada Stolsmo Hegerberg,1,90,2,0,0,3.6,BR,synthetic
Adam Johnson,0,34,-1,0,0,2.27,BR,synthetic
Courtney Sweetman-Kirk,1,69,1,0,0,4.6,BR,synthetic
Haris SeferoviāE0,0,54,1,0,1,3.6,MC,synthetic
Lionel Andrés Messi Cuccittini,0,48,-1,0,0,3.2,BC,synthetic
Valter Birsa,0,71,1,0,1,4.73,TR,synthetic
Katie Zelem,1,53,0,1,1,6.5,BR,synthetic
Lionel Andrés Messi Cuccittini,0,76,0,0,0,5.07,ML,synthetic
Percy Tau,0,12,-1,0,1,0.8,BR,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,114,0,0,1,7.6,TL,synthetic
Thomas Müller,1,68,-1,0,1,4.53,BR,synthetic
Caroline Graham Hansen,1,82,0,0,1,5.47,MR,synthetic
Víctor Casadesús Castaño,1,48,0,1,0,6.5,BC,synthetic
Gerard Moreno Balaguero,0,95,1,0,0,6.33,MR,synthetic
Jordan Ayew,1,82,1,0,1,5.47,BR,synthetic
Manuel Ugarte Ribeiro,1,29,0,0,0,1.93,BL,synthetic
Alphonso Davies,0,84,0,0,0,5.6,MR,synthetic
Neymar da Silva Santos Junior,1,63,1,0,0,4.2,BR,synthetic
Marcus Rashford,1,72,3,0,1,1.44,TC,synthetic
Zlatan IbrahimoviāE1,1,17,-1,1,1,1.13,BR,synthetic
Lionel Andrés Messi Cuccittini,0,58,0,0,0,3.87,MR,synthetic
Fridolina Rolfö,0,15,-1,0,1,1,BC,synthetic
Jordy Josué Caicedo Medina,1,71,3,0,0,1.42,MR,synthetic
Giorgian Daniel De Arrascaeta Benedetti,1,90,-3,0,0,1.8,TR,synthetic
Bojan Krkíc Pérez,1,47,1,0,0,3.13,MC,synthetic
Cristiano Ronaldo dos Santos Aveiro,1,8,1,0,1,0.53,BR,synthetic
Aurélien Djani Tchouaméni,1,70,0,0,0,4.67,MC,synthetic
Lionel Andrés Messi Cuccittini,0,74,0,0,1,4.93,BR,synthetic
Zlatan IbrahimoviāE1,1,58,0,0,0,3.87,TL,synthetic
Antonio Candreva,1,53,0,0,0,3.53,BL,synthetic
Nikola VlašiāE1,1,96,0,0,1,6.4,MR,synthetic
Mohamed Zeki Amdouni,1,52,2,0,0,2.08,ML,synthetic
Lionel Andrés Messi Cuccittini,0,32,0,0,1,2.13,TC,synthetic
Riyad Mahrez,0,50,1,0,0,3.33,BR,synthetic
Abdul Majeed Waris,1,82,0,0,0,5.47,BC,synthetic
Neymar da Silva Santos Junior,1,70,0,0,0,4.67,BL,synthetic
Emilio José Viqueira Moure,1,16,2,0,1,0.64,TL,synthetic
María Florencia Bonsegundo,1,84,-1,0,0,5.6,BC,synthetic
Lionel Andrés Messi Cuccittini,0,6,2,0,0,0.24,BC,synthetic
Gun Nathalie Björn,1,65,3,0,1,1.3,BC,synthetic
Maximiliano Gastón López,1,71,1,0,0,4.73,BC,synthetic
John Yeboah Zamora,0,32,0,0,0,2.13,TR,synthetic
Presnel Kimpembe,0,88,0,1,1,6.5,MR,synthetic
Lionel Andrés Messi Cuccittini,0,32,2,1,0,6.5,MR,synthetic
Ángel Israel Mena Delgado,0,91,0,0,1,6.07,ML,synthetic
Virgil van Dijk,1,63,1,0,1,4.2,ML,synthetic
Juan Francisco Torres Belén,1,68,1,1,1,6.5,BL,synthetic
Mohamed Salah,0,45,1,0,0,3,BR,synthetic
Silas Katompa Mvumpa,1,40,0,0,0,2.67,MC,synthetic
Diego Alberto Milito,1,75,0,0,0,5,TR,synthetic
Maren Nævdal Mjelde,1,9,-2,0,1,0.36,BL,synthetic
Alexandra Morgan Carrasco,0,74,-2,0,0,2.96,BL,synthetic
Andi Sullivan,1,90,-1,0,0,6,MC,synthetic
Fara Williams,1,83,1,0,1,5.53,BC,synthetic
Kayleigh Green,1,72,0,0,0,4.8,MR,synthetic
Ander Herrera Agüera,1,71,2,0,1,2.84,BL,synthetic
Yomira Tibisay Pinzón Ríos,1,3,-2,0,1,0.12,TC,synthetic
Josip IličiāE0,0,81,-1,1,1,6.5,BL,synthetic
Samantha June Mewis,1,79,1,0,0,5.27,ML,synthetic
Mauricio Ricardo Pinilla Ferreira,1,85,0,0,1,5.67,BC,synthetic
Lionel Andrés Messi Cuccittini,0,90,-1,0,0,6,BL,synthetic
Daniel García Carrillo,1,80,1,0,0,5.33,BC,synthetic
Roberto Trashorras Gayoso,1,40,-1,0,0,2.67,BL,synthetic
Ruud van Nistelrooy,1,112,3,0,0,2.24,TC,synthetic
Kadidiatou Diani,1,115,-1,0,1,7.67,TC,synthetic
Miralem PjaniāE1,1,44,1,0,1,2.93,BL,synthetic
Paul Verhaegh,1,53,0,0,1,3.53,TL,synthetic
Luiz Adriano de Souza da Silva,1,67,2,0,0,2.68,BR,synthetic
Simon Thorup Kjær,1,48,-1,0,0,3.2,MR,synthetic
Andreas Granqvist,1,102,2,0,1,4.08,ML,synthetic
Wissam Ben Yedder,1,54,0,0,0,3.6,BL,synthetic
Sara Däbritz,0,54,0,1,0,6.5,TC,synthetic
Anthony Modeste,1,77,0,0,1,5.13,BL,synthetic
Lionel Andrés Messi Cuccittini,0,62,0,0,1,4.13,BR,synthetic
Karen Julia Carney,1,83,0,0,0,5.53,TL,synthetic
Natalia Kuikka,1,74,0,0,0,4.93,BR,synthetic
Rubén Castro Martín,1,89,-1,0,0,5.93,MC,synthetic
Gareth Frank Bale,0,47,-3,0,1,0.94,ML,synthetic
Patricia Guijarro Gutiérrez,1,52,1,0,1,3.47,BR,synthetic
Laros Duarte,1,82,0,0,1,5.47,BL,synthetic
Andrea Belotti,1,28,0,0,0,1.87,MR,synthetic
Alberto Paloschi,1,51,0,0,1,3.4,BR,synthetic
Benjamin VerbiāE1,1,91,2,0,1,3.64,TL,synthetic
Carli Anne Hollins,1,58,-1,0,1,3.87,BL,synthetic
Andrea Belotti,1,28,2,0,0,1.12,BL,synthetic
Kylian Mbappé Lottin,1,74,-1,0,0,4.93,BR,synthetic
